airline,date_of_journey,source,destination,dep_time,arrival_time,duration_minute,total_stops,additional_info,price
Air Asia,2019-03-24,Banglore,New Delhi,05:50:00,08:40:00,170,0,no info,3383
Vistara,2019-04-01,Kolkata,Banglore,07:10:00,09:05:00,1555,1,no info,7980
Multiple Carriers,2019-03-09,Delhi,Cochin,06:40:00,19:45:00,785,1,no info,12615
Multiple Carriers,2019-06-06,Delhi,Cochin,17:50:00,01:30:00,460,2,no info,18275
Indigo,2019-06-24,Banglore,Delhi,06:05:00,08:50:00,165,0,no info,3943
Multiple Carriers,2019-06-27,Delhi,Cochin,07:10:00,22:30:00,920,1,in-flight meal not included,6093
Air India,2019-05-18,Delhi,Cochin,19:45:00,19:15:00,1410,2,no info,10651
Vistara,2019-03-24,Kolkata,Banglore,17:00:00,22:55:00,355,1,no info,14360
Multiple Carriers,2019-03-09,Delhi,Cochin,07:05:00,21:20:00,855,2,no info,8620
Jet Airways,2019-03-21,Delhi,Cochin,05:40:00,04:25:00,1365,2,no info,11543
Spicejet,2019-03-24,Banglore,New Delhi,05:45:00,08:35:00,170,0,no info,4377
Spicejet,2019-06-21,Kolkata,Banglore,09:00:00,11:25:00,145,0,no check-in baggage included,3841
Jet Airways,2019-04-06,Delhi,Cochin,13:00:00,19:00:00,360,1,in-flight meal not included,5177
Multiple Carriers,2019-05-09,Delhi,Cochin,07:00:00,19:00:00,720,1,no info,10197
Vistara,2019-05-21,Banglore,Delhi,19:30:00,22:15:00,165,0,no info,4878
Vistara,2019-05-27,Chennai,Kolkata,17:45:00,20:05:00,140,0,no info,11982
Jet Airways,2019-04-06,Banglore,Delhi,07:10:00,10:10:00,180,0,in-flight meal not included,4544
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,04:40:00,450,1,no info,12739
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,04:40:00,585,1,no info,12576
Multiple Carriers,2019-03-06,Delhi,Cochin,09:00:00,19:15:00,615,1,in-flight meal not included,15342
Air India,2019-05-21,Delhi,Cochin,13:20:00,07:40:00,1100,2,no info,13538
Indigo,2019-03-03,Delhi,Cochin,08:35:00,21:20:00,765,2,no info,8049
Air India,2019-05-24,Kolkata,Banglore,10:00:00,10:30:00,1470,3,no info,13007
Spicejet,2019-05-21,Kolkata,Banglore,17:10:00,19:40:00,150,0,no check-in baggage included,3841
Indigo,2019-06-01,Kolkata,Banglore,09:35:00,12:10:00,155,0,no info,4804
Multiple Carriers,2019-03-03,Delhi,Cochin,13:55:00,01:35:00,700,1,no info,17057
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,20:20:00,520,1,no info,13555
Air India,2019-03-18,Delhi,Cochin,18:05:00,21:10:00,185,0,no info,4729
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,08:15:00,800,1,no info,13044
Air India,2019-03-03,Kolkata,Banglore,14:15:00,16:45:00,150,0,no info,13885
Jet Airways,2019-06-27,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,no info,5678
Vistara,2019-04-18,Banglore,Delhi,19:30:00,22:15:00,165,0,no info,5823
Jet Airways,2019-05-21,Kolkata,Banglore,18:55:00,04:40:00,585,1,no info,14388
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,10:05:00,845,1,no info,13584
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,18:15:00,1335,1,no info,13584
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,22:35:00,1660,1,in-flight meal not included,7064
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,19:10:00,450,1,no info,14815
Jet Airways,2019-03-09,Delhi,Cochin,18:15:00,04:25:00,610,1,in-flight meal not included,14053
Jet Airways,2019-03-01,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,no info,10875
Jet Airways,2019-06-06,Delhi,Cochin,20:00:00,04:25:00,505,2,in-flight meal not included,15318
Jet Airways,2019-06-03,Delhi,Cochin,14:00:00,04:25:00,865,1,no info,14714
Air India,2019-05-18,Delhi,Cochin,17:40:00,23:00:00,320,1,no info,8277
Air India,2019-06-06,Kolkata,Banglore,16:45:00,08:55:00,970,2,no info,14960
Air India,2019-05-12,Kolkata,Banglore,07:00:00,01:20:00,1100,2,no info,13243
Spicejet,2019-04-01,Kolkata,Banglore,06:55:00,09:30:00,155,0,no info,3873
Indigo,2019-03-03,Delhi,Cochin,05:35:00,10:10:00,275,1,no info,13753
Goair,2019-04-24,Delhi,Cochin,07:00:00,12:55:00,355,1,no info,6195
Multiple Carriers,2019-06-09,Delhi,Cochin,15:15:00,01:30:00,615,1,no info,6795
Indigo,2019-06-06,Banglore,Delhi,07:10:00,10:05:00,175,0,no info,4823
Jet Airways,2019-05-15,Banglore,Delhi,18:55:00,22:00:00,185,0,in-flight meal not included,4030
Goair,2019-04-21,Delhi,Cochin,10:35:00,19:35:00,540,1,no info,7031
Indigo,2019-04-21,Banglore,Delhi,06:05:00,08:50:00,165,0,no info,4423
Jet Airways,2019-05-09,Banglore,Delhi,15:15:00,18:10:00,175,0,no info,7229
Multiple Carriers,2019-06-01,Delhi,Cochin,09:15:00,19:00:00,585,1,no info,12042
Indigo,2019-04-09,Banglore,Delhi,23:30:00,02:20:00,170,0,no info,4591
Jet Airways,2019-06-12,Kolkata,Banglore,20:00:00,04:40:00,520,1,in-flight meal not included,6959
Jet Airways,2019-06-09,Delhi,Cochin,13:00:00,19:00:00,360,1,no info,14714
Jet Airways,2019-06-15,Banglore,Delhi,15:15:00,18:10:00,175,0,no info,8016
Jet Airways,2019-06-01,Delhi,Cochin,11:40:00,19:00:00,440,2,no info,18804
Indigo,2019-06-24,Delhi,Cochin,17:10:00,01:30:00,500,1,no info,5684
Air India,2019-03-24,Chennai,Kolkata,11:40:00,13:55:00,135,0,no info,4405
Goair,2019-05-21,Kolkata,Banglore,16:40:00,00:15:00,455,1,no info,8855
Air India,2019-04-09,Delhi,Cochin,13:05:00,07:40:00,1115,2,no info,8577
Spicejet,2019-03-01,Chennai,Kolkata,17:45:00,20:05:00,140,0,no info,7718
Indigo,2019-06-24,Chennai,Kolkata,22:05:00,00:25:00,140,0,no info,5277
Multiple Carriers,2019-05-15,Delhi,Cochin,12:50:00,19:15:00,385,1,no info,8266
Spicejet,2019-05-12,Banglore,Delhi,09:30:00,12:20:00,170,0,no check-in baggage included,4319
Indigo,2019-06-27,Delhi,Cochin,17:10:00,01:30:00,500,1,no info,5684
Indigo,2019-06-27,Delhi,Cochin,05:05:00,12:10:00,425,1,no info,6442
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,18:00:00,505,1,in-flight meal not included,10703
Air India,2019-06-09,Delhi,Cochin,05:55:00,19:15:00,2240,2,no info,10493
Goair,2019-06-06,Delhi,Cochin,14:25:00,19:35:00,310,1,no info,7870
Air India,2019-04-01,Mumbai,Hyderabad,19:30:00,20:45:00,75,0,no info,2050
Jet Airways,2019-03-06,Delhi,Cochin,09:00:00,18:50:00,590,1,no info,17024
Vistara,2019-03-03,Banglore,New Delhi,06:40:00,12:35:00,355,1,no info,12476
Air India,2019-04-15,Banglore,Delhi,13:20:00,16:10:00,170,0,no info,5228
Jet Airways,2019-05-21,Delhi,Cochin,20:55:00,19:00:00,1325,1,in-flight meal not included,12898
Indigo,2019-05-18,Delhi,Cochin,16:00:00,21:00:00,300,1,no info,6069
Indigo,2019-04-03,Banglore,Delhi,22:10:00,01:00:00,170,0,no info,3943
Indigo,2019-06-27,Delhi,Cochin,18:35:00,01:30:00,415,1,no info,5883
Indigo,2019-03-27,Delhi,Cochin,07:30:00,15:30:00,480,1,no info,8574
Spicejet,2019-05-03,Chennai,Kolkata,17:45:00,20:05:00,140,0,no check-in baggage included,3543
Vistara,2019-06-01,Chennai,Kolkata,17:45:00,20:05:00,140,0,no info,11982
Multiple Carriers,2019-03-21,Delhi,Cochin,07:05:00,16:10:00,545,1,no info,6717
Multiple Carriers,2019-06-06,Delhi,Cochin,11:40:00,19:00:00,440,1,no info,11789
Multiple Carriers,2019-05-27,Delhi,Cochin,08:45:00,21:00:00,735,1,no info,7740
Jet Airways,2019-06-06,Kolkata,Banglore,14:05:00,23:35:00,570,1,no info,14571
Jet Airways,2019-03-12,Mumbai,Hyderabad,09:50:00,16:35:00,405,1,no info,20120
Air Asia,2019-04-09,Kolkata,Banglore,19:55:00,22:25:00,150,0,no info,4107
Indigo,2019-03-21,Banglore,New Delhi,18:25:00,21:20:00,175,0,no info,6144
Jet Airways,2019-04-01,Kolkata,Banglore,16:30:00,04:40:00,730,1,no info,12681
Jet Airways,2019-03-09,Delhi,Cochin,15:55:00,04:25:00,750,2,no info,19172
Jet Airways,2019-06-18,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,no info,8040
Air India,2019-03-21,Delhi,Cochin,20:40:00,09:25:00,765,1,no info,5642
Air India,2019-06-01,Delhi,Cochin,09:45:00,09:25:00,1420,1,no info,8372
Air India,2019-03-03,Mumbai,Hyderabad,21:05:00,22:25:00,80,0,no info,4937
Jet Airways,2019-05-18,Kolkata,Banglore,20:00:00,16:20:00,1220,1,in-flight meal not included,10844
Jet Airways,2019-05-27,Delhi,Cochin,02:15:00,12:35:00,620,1,in-flight meal not included,10152
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,18:10:00,1260,1,no info,13759
Jet Airways,2019-05-12,Kolkata,Banglore,20:25:00,19:10:00,1365,1,no info,13067
Jet Airways,2019-06-06,Kolkata,Banglore,09:35:00,09:45:00,1450,1,no info,12692
Air India,2019-06-12,Kolkata,Banglore,10:00:00,16:15:00,375,1,no info,11936
Air Asia,2019-06-27,Delhi,Cochin,07:55:00,22:25:00,870,1,no info,6152
Indigo,2019-06-15,Delhi,Cochin,15:10:00,20:00:00,290,1,no info,6147
Multiple Carriers,2019-05-15,Delhi,Cochin,18:00:00,01:30:00,450,1,no info,8073
Spicejet,2019-03-09,Banglore,New Delhi,20:30:00,23:20:00,170,0,no info,5126
Indigo,2019-06-01,Delhi,Cochin,10:35:00,01:30:00,895,1,no info,6206
Air India,2019-06-09,Kolkata,Banglore,12:00:00,18:30:00,1830,2,no info,10151
Jet Airways,2019-05-09,Kolkata,Banglore,18:55:00,08:15:00,800,1,in-flight meal not included,8586
Spicejet,2019-03-01,Kolkata,Banglore,09:00:00,11:30:00,150,0,no info,5515
Jet Airways,2019-03-21,Delhi,Cochin,18:15:00,04:25:00,610,1,no info,12557
Spicejet,2019-03-21,Kolkata,Banglore,09:00:00,11:30:00,150,0,no check-in baggage included,3815
Jet Airways,2019-05-15,Kolkata,Banglore,18:55:00,18:15:00,1400,1,in-flight meal not included,10844
Jet Airways,2019-06-09,Kolkata,Banglore,16:30:00,04:40:00,730,1,no info,13731
Jet Airways,2019-06-06,Delhi,Cochin,21:25:00,19:00:00,1295,2,in-flight meal not included,10588
Indigo,2019-05-27,Delhi,Cochin,15:10:00,20:00:00,290,1,no info,5912
Jet Airways,2019-06-01,Delhi,Cochin,05:30:00,12:35:00,425,2,in-flight meal not included,13344
Jet Airways,2019-05-21,Delhi,Cochin,20:00:00,04:25:00,505,2,no info,16263
Multiple Carriers,2019-06-06,Delhi,Cochin,10:20:00,19:15:00,535,1,no info,8266
Vistara,2019-06-03,Chennai,Kolkata,07:05:00,09:20:00,135,0,no info,3687
Jet Airways,2019-03-01,Banglore,New Delhi,07:00:00,13:15:00,375,1,no info,26890
Jet Airways,2019-05-21,Banglore,Delhi,17:45:00,20:45:00,180,0,no info,7229
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,21:05:00,690,1,no info,14151
Vistara,2019-04-09,Banglore,Delhi,09:45:00,12:35:00,170,0,no info,5403
Indigo,2019-05-21,Delhi,Cochin,07:35:00,12:10:00,275,1,no info,5054
Indigo,2019-06-24,Delhi,Cochin,05:05:00,16:10:00,665,1,no info,6442
Indigo,2019-04-01,Kolkata,Banglore,11:30:00,14:05:00,155,0,no info,4174
Jet Airways,2019-05-06,Kolkata,Banglore,18:55:00,10:05:00,910,1,in-flight meal not included,7757
Spicejet,2019-06-18,Kolkata,Banglore,09:00:00,11:25:00,145,0,no info,3873
Air India,2019-06-09,Kolkata,Banglore,14:35:00,14:35:00,1440,1,no info,6528
Spicejet,2019-06-06,Kolkata,Banglore,15:05:00,20:20:00,315,1,no info,4649
Indigo,2019-04-09,Banglore,Delhi,18:55:00,21:50:00,175,0,no info,4823
Jet Airways,2019-06-09,Delhi,Cochin,11:45:00,04:25:00,1000,2,no info,13882
Air India,2019-05-18,Delhi,Cochin,07:05:00,09:25:00,1580,2,no info,10975
Jet Airways,2019-04-01,Kolkata,Banglore,18:55:00,04:40:00,585,1,in-flight meal not included,7064
Indigo,2019-06-27,Delhi,Cochin,05:35:00,08:50:00,195,0,no info,5000
Indigo,2019-04-27,Banglore,Delhi,10:10:00,13:00:00,170,0,no info,4423
Air India,2019-03-27,Delhi,Cochin,05:00:00,19:15:00,2295,2,no info,8026
Indigo,2019-03-03,Delhi,Cochin,06:40:00,13:20:00,400,1,no info,14871
Jet Airways,2019-04-06,Banglore,Delhi,19:50:00,22:50:00,180,0,no info,7229
Vistara,2019-05-21,Kolkata,Banglore,17:00:00,10:45:00,1065,1,no info,9187
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,19:00:00,810,2,in-flight meal not included,10368
Indigo,2019-05-12,Kolkata,Banglore,20:20:00,22:55:00,155,0,no info,4804
Jet Airways,2019-06-01,Delhi,Cochin,09:35:00,04:25:00,1130,2,no info,13292
Multiple Carriers,2019-06-27,Delhi,Cochin,10:20:00,01:30:00,910,1,no info,6270
Indigo,2019-06-21,Kolkata,Banglore,21:25:00,00:05:00,160,0,no info,4804
Air Asia,2019-04-06,Kolkata,Banglore,19:55:00,22:25:00,150,0,no info,3807
Jet Airways,2019-03-27,Delhi,Cochin,20:50:00,04:25:00,455,1,no info,12242
Indigo,2019-03-24,Banglore,New Delhi,04:00:00,06:50:00,170,0,no info,4777
Air India,2019-05-21,Delhi,Cochin,05:00:00,19:15:00,2295,2,no info,9968
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,16:20:00,1430,1,in-flight meal not included,10844
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,19:50:00,845,1,no info,14781
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,08:15:00,1400,1,no info,14815
Indigo,2019-03-06,Mumbai,Hyderabad,02:30:00,04:00:00,90,0,no info,3175
Air India,2019-03-21,Banglore,New Delhi,11:50:00,13:00:00,1510,1,no info,5092
Multiple Carriers,2019-03-21,Delhi,Cochin,09:00:00,15:30:00,390,1,no info,8307
Jet Airways,2019-03-24,Banglore,New Delhi,05:45:00,10:25:00,280,1,in-flight meal not included,8147
Jet Airways,2019-06-06,Delhi,Cochin,16:00:00,19:00:00,1620,1,no info,14714
Jet Airways,2019-03-01,Banglore,New Delhi,11:40:00,05:05:00,1045,1,no info,22270
Multiple Carriers,2019-06-27,Delhi,Cochin,17:30:00,01:30:00,480,1,no info,13377
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,12:00:00,330,1,in-flight meal not included,10844
Jet Airways,2019-03-15,Banglore,New Delhi,07:00:00,12:25:00,325,1,in-flight meal not included,9134
Air India,2019-05-15,Delhi,Cochin,05:15:00,06:50:00,1535,1,no info,8425
Indigo,2019-05-18,Mumbai,Hyderabad,21:20:00,22:50:00,90,0,no info,2227
Multiple Carriers,2019-03-21,Delhi,Cochin,10:20:00,21:00:00,640,1,no info,7215
Spicejet,2019-05-03,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,no check-in baggage included,1965
Jet Airways,2019-06-24,Delhi,Cochin,20:00:00,04:25:00,505,2,no info,14300
Jet Airways,2019-06-18,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,in-flight meal not included,4995
Multiple Carriers,2019-06-09,Delhi,Cochin,07:00:00,19:00:00,720,1,no info,12192
Air India,2019-03-01,Banglore,New Delhi,13:20:00,16:10:00,170,0,no info,12526
Spicejet,2019-05-09,Banglore,Delhi,21:10:00,00:05:00,175,0,no check-in baggage included,4319
Air India,2019-05-01,Kolkata,Banglore,09:50:00,08:55:00,1385,2,no info,13227
Multiple Carriers,2019-03-21,Delhi,Cochin,10:20:00,19:15:00,535,1,no info,7531
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,23:00:00,845,1,no info,16736
Jet Airways,2019-06-27,Delhi,Cochin,09:35:00,12:35:00,1620,2,no info,13292
Indigo,2019-06-03,Delhi,Cochin,17:05:00,22:25:00,320,1,no info,6493
Spicejet,2019-05-21,Banglore,Delhi,05:55:00,08:35:00,160,0,no info,3311
Indigo,2019-05-03,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,no info,2754
Multiple Carriers,2019-03-21,Delhi,Cochin,09:00:00,21:00:00,720,1,no info,13062
Indigo,2019-06-27,Chennai,Kolkata,19:35:00,21:55:00,140,0,no info,3597
Jet Airways,2019-05-06,Kolkata,Banglore,09:35:00,21:05:00,690,1,no info,12121
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,23:25:00,1660,1,no info,13759
Indigo,2019-05-15,Kolkata,Banglore,09:35:00,12:20:00,165,0,no info,4804
Jet Airways,2019-04-01,Kolkata,Banglore,06:30:00,08:15:00,1545,1,in-flight meal not included,7064
Multiple Carriers,2019-05-27,Delhi,Cochin,07:10:00,16:10:00,540,1,no info,7878
Jet Airways,2019-03-06,Delhi,Cochin,13:00:00,04:25:00,925,1,no info,15764
Indigo,2019-05-15,Kolkata,Banglore,21:25:00,00:05:00,160,0,no info,4804
Multiple Carriers,2019-06-06,Delhi,Cochin,12:50:00,21:00:00,490,1,no info,7005
Jet Airways,2019-03-27,Delhi,Cochin,17:30:00,04:25:00,655,1,in-flight meal not included,6540
Multiple Carriers,2019-06-12,Delhi,Cochin,08:00:00,21:00:00,780,1,no info,7408
Vistara,2019-05-03,Chennai,Kolkata,07:05:00,09:20:00,135,0,no info,3687
Spicejet,2019-06-03,Kolkata,Banglore,22:20:00,00:40:00,140,0,no info,3873
Air India,2019-06-09,Kolkata,Banglore,17:30:00,20:25:00,1615,1,no info,10413
Indigo,2019-03-09,Delhi,Cochin,07:45:00,13:40:00,355,1,no info,6755
Air India,2019-05-06,Delhi,Cochin,22:00:00,19:15:00,1275,2,no info,11701
Goair,2019-03-24,Kolkata,Banglore,06:35:00,14:25:00,470,1,no info,4773
Jet Airways,2019-06-27,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,no info,8040
Goair,2019-06-24,Delhi,Cochin,14:25:00,19:35:00,310,1,no info,7870
Vistara,2019-05-09,Banglore,Delhi,07:00:00,09:40:00,160,0,no info,4668
Jet Airways,2019-04-09,Banglore,Delhi,08:20:00,11:20:00,180,0,in-flight meal not included,4544
Indigo,2019-03-01,Kolkata,Banglore,15:20:00,17:55:00,155,0,no info,6565
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,19:50:00,1430,1,no info,12681
Jet Airways,2019-04-06,Banglore,Delhi,08:20:00,11:20:00,180,0,in-flight meal not included,4544
Air India,2019-06-01,Delhi,Cochin,16:40:00,19:15:00,1595,2,no info,9863
Jet Airways,2019-03-24,Kolkata,Banglore,18:55:00,18:10:00,1395,1,no info,14231
Indigo,2019-06-27,Delhi,Cochin,10:35:00,01:30:00,895,1,no info,5684
Jet Airways,2019-03-24,Kolkata,Banglore,16:55:00,18:10:00,1515,1,no info,14231
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,23:35:00,840,1,no info,14151
Multiple Carriers,2019-06-27,Delhi,Cochin,07:05:00,21:00:00,835,1,no info,13587
Jet Airways,2019-06-12,Delhi,Cochin,15:00:00,12:35:00,1295,1,in-flight meal not included,10262
Jet Airways,2019-05-21,Banglore,Delhi,15:50:00,18:45:00,175,0,in-flight meal not included,3359
Jet Airways,2019-06-01,Delhi,Cochin,13:00:00,04:25:00,925,1,in-flight meal not included,10262
Indigo,2019-05-09,Delhi,Cochin,02:00:00,07:25:00,325,1,no info,6582
Jet Airways,2019-06-09,Delhi,Cochin,19:45:00,19:00:00,1395,1,in-flight meal not included,10577
Indigo,2019-06-27,Delhi,Cochin,14:20:00,22:30:00,490,1,no info,6412
Air Asia,2019-05-27,Delhi,Cochin,16:45:00,22:25:00,340,1,no info,6752
Jet Airways,2019-05-15,Kolkata,Banglore,08:25:00,20:45:00,740,1,in-flight meal not included,10844
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,08:15:00,1545,1,in-flight meal not included,8586
Vistara,2019-05-21,Delhi,Cochin,06:00:00,09:10:00,190,0,no info,6741
Jet Airways,2019-05-15,Banglore,Delhi,08:20:00,11:20:00,180,0,in-flight meal not included,4030
Jet Airways,2019-05-21,Kolkata,Banglore,08:25:00,20:45:00,740,1,no info,14781
Jet Airways,2019-06-06,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,no info,5678
Air India,2019-06-12,Delhi,Cochin,13:00:00,19:15:00,375,1,no info,8372
Multiple Carriers,2019-03-27,Delhi,Cochin,19:00:00,01:35:00,395,1,no info,7845
Goair,2019-03-01,Banglore,New Delhi,20:55:00,23:50:00,175,0,no info,18558
Vistara,2019-06-01,Banglore,Delhi,17:00:00,19:35:00,155,0,no info,4878
Indigo,2019-06-15,Banglore,Delhi,23:30:00,02:20:00,170,0,no info,4077
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,04:40:00,450,1,no info,13731
Jet Airways,2019-06-15,Delhi,Cochin,17:30:00,19:00:00,1530,1,in-flight meal not included,10262
Indigo,2019-06-01,Delhi,Cochin,17:30:00,01:30:00,480,1,no info,6628
Air Asia,2019-06-12,Kolkata,Banglore,10:20:00,12:55:00,155,0,no info,3807
Indigo,2019-05-12,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,no info,3175
Jet Airways,2019-03-21,Delhi,Cochin,17:30:00,04:25:00,655,1,no info,12557
Indigo,2019-06-12,Kolkata,Banglore,04:40:00,07:15:00,155,0,no info,4804
Jet Airways,2019-03-21,Banglore,New Delhi,11:40:00,11:25:00,1425,1,in-flight meal not included,7832
Air India,2019-04-12,Kolkata,Banglore,20:45:00,23:20:00,155,0,no info,4460
Indigo,2019-05-27,Delhi,Cochin,05:05:00,12:10:00,425,1,no info,6600
Jet Airways,2019-04-01,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,in-flight meal not included,2228
Multiple Carriers,2019-05-09,Delhi,Cochin,08:00:00,19:00:00,660,1,no info,10197
Air India,2019-06-12,Mumbai,Hyderabad,13:55:00,15:25:00,90,0,no info,3100
Indigo,2019-06-24,Delhi,Cochin,06:50:00,16:10:00,560,1,no info,6442
Jet Airways,2019-06-24,Delhi,Cochin,19:30:00,12:35:00,1025,2,in-flight meal not included,10368
Jet Airways,2019-06-24,Delhi,Cochin,18:15:00,12:35:00,1100,1,in-flight meal not included,10262
Spicejet,2019-06-06,Mumbai,Hyderabad,05:45:00,07:15:00,90,0,no check-in baggage included,2647
Multiple Carriers,2019-06-01,Delhi,Cochin,10:00:00,01:30:00,930,1,no info,13377
Goair,2019-06-27,Kolkata,Banglore,15:20:00,17:55:00,155,0,no info,3514
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,04:40:00,450,1,in-flight meal not included,8586
Jet Airways,2019-05-09,Kolkata,Banglore,20:25:00,10:55:00,870,1,no info,10953
Indigo,2019-05-09,Banglore,Delhi,06:05:00,08:50:00,165,0,no info,4077
Jet Airways,2019-05-01,Kolkata,Banglore,16:30:00,22:35:00,365,1,in-flight meal not included,10844
Jet Airways,2019-05-09,Delhi,Cochin,18:15:00,04:25:00,610,1,in-flight meal not included,12373
Indigo,2019-03-01,Chennai,Kolkata,05:15:00,07:35:00,140,0,no info,7295
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,16:20:00,635,1,no info,14781
Multiple Carriers,2019-06-01,Delhi,Cochin,10:35:00,19:00:00,505,1,no info,11200
Multiple Carriers,2019-06-15,Delhi,Cochin,07:05:00,22:30:00,925,1,no info,9646
Multiple Carriers,2019-06-03,Delhi,Cochin,07:00:00,21:00:00,840,1,no info,7618
Air India,2019-06-24,Delhi,Cochin,06:50:00,07:40:00,1490,2,no info,13381
Air India,2019-03-21,Delhi,Cochin,07:05:00,09:25:00,1580,2,no info,7615
Indigo,2019-03-15,Banglore,New Delhi,04:00:00,06:50:00,170,0,no info,5694
Multiple Carriers,2019-06-15,Delhi,Cochin,09:00:00,19:00:00,600,1,no info,12717
Jet Airways,2019-05-18,Delhi,Cochin,23:05:00,12:35:00,810,2,no info,15129
Indigo,2019-05-03,Kolkata,Banglore,20:20:00,22:55:00,155,0,no info,4804
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,10:45:00,865,1,no info,8452
Air India,2019-06-12,Kolkata,Banglore,10:00:00,05:25:00,1165,2,no info,13532
Jet Airways,2019-04-06,Banglore,Delhi,18:55:00,22:00:00,185,0,no info,7229
Jet Airways,2019-04-06,Delhi,Cochin,07:05:00,19:00:00,715,1,in-flight meal not included,5406
Spicejet,2019-06-01,Kolkata,Banglore,06:55:00,09:30:00,155,0,no info,3873
Air Asia,2019-05-01,Kolkata,Banglore,07:35:00,23:30:00,955,1,no info,5192
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,23:35:00,1655,1,no info,12681
Multiple Carriers,2019-06-03,Delhi,Cochin,06:00:00,21:00:00,900,1,no info,8475
Jet Airways,2019-06-12,Delhi,Cochin,18:15:00,19:00:00,1485,1,in-flight meal not included,10262
Jet Airways,2019-04-18,Delhi,Cochin,11:00:00,14:15:00,195,0,no info,9564
Vistara,2019-05-21,Banglore,Delhi,09:45:00,12:35:00,170,0,no info,4668
Jet Airways,2019-05-09,Delhi,Cochin,21:50:00,19:00:00,1270,1,in-flight meal not included,12373
Spicejet,2019-03-03,Delhi,Cochin,16:35:00,22:50:00,375,1,no info,11726
Indigo,2019-03-27,Kolkata,Banglore,05:30:00,08:20:00,170,0,no info,4148
Air India,2019-04-01,Kolkata,Banglore,10:00:00,10:30:00,1470,3,no info,12954
Indigo,2019-03-03,Banglore,New Delhi,18:25:00,21:20:00,175,0,no info,8855
